Time,Operator,Technology,MCC / MNC,gNB,RF Band,Num Beams,SCS,Bandwidth DL,Bandwidth UL,TDD Slot Pattern,SS-RSRP​ (PCell),SS-RSRQ​ (PCell),SS-SINR​ (PCell),PCI / SSB​ (PCell),UE connectivity mode,BLER,Average RBs,Average MCS Index,Average Code Rate,Net PDSCH Thp​ (PCell),Num PUSCH Carrier,Num PDSCH Carrier,Retransmission,Average RBs,Average MCS Index,Net PUSCH Thp,PUSCH TxPower,PUSCH Pathloss,RSRP​ (PCell),RSRQ​ (PCell),RSSI​ (PCell),PCI​ (PCell),Bandwidth​ (PCell),eNB,RF Band​ (PCell),BLER​ (PCell),Avg RB count​ (PCell),MCS Index​ (PCell),PUSCH Thrpt​ (PCell),PDSCH Thrpt​ (PCell),Retransmission Rate​ (PCell),TxPower​ (PCell),Lat,Long,Sats used,Accuracy,IP Thrpt UL,IP Thrpt DL,SINR Rx[0]​ (PCell),Level
2025-02-05 10:32:56.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-82.5,-10.4,20.5,53/0,,0.0,16,1.0,9.01,0.002,1,1,0.0,3,18.5,0.005,19.0,84.0,-102.8,-7.7,-80.7,42,5,440,Band 3 - 1800,100.0,7,15.0 (64-QAM),0.003,0.0,0.0,21.0,,,,,0.0,0.001,12.6,
2025-02-05 10:32:56.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-82.5,-10.4,20.5,53/0,,0.0,16,1.0,9.01,0.002,1,1,0.0,3,18.5,0.005,19.0,84.0,-102.8,-7.7,-80.7,42,5,440,Band 3 - 1800,100.0,7,15.0 (64-QAM),0.003,0.0,0.0,21.0,,,,,0.0,0.0,12.6,
2025-02-05 10:32:56.726,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-82.5,-10.4,20.5,53/0,,0.0,16,1.0,9.01,0.002,1,1,0.0,3,18.5,0.005,19.0,84.0,-103.3,-7.6,-81.8,42,5,440,Band 3 - 1800,100.0,7,15.0 (64-QAM),0.003,0.0,0.0,21.0,,,,,0.0,0.0,12.5,
2025-02-05 10:32:56.808,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-82.5,-10.4,20.5,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,18.5,0.005,19.0,84.0,-103.3,-7.6,-81.8,42,5,440,Band 3 - 1800,100.0,7,15.0 (64-QAM),0.003,0.0,0.0,21.0,,,,,0.0,0.0,12.5,
2025-02-05 10:32:56.813,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-82.5,-10.4,20.5,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,19.0,0.001,19.0,84.0,-103.3,-7.6,-81.8,42,5,440,Band 3 - 1800,100.0,7,15.0 (64-QAM),0.003,0.0,0.0,21.0,,,,,0.0,0.0,12.5,
2025-02-05 10:32:56.895,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-81.9,-10.3,20.1,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,19.0,0.001,19.0,84.0,-103.3,-7.6,-81.8,42,5,440,Band 3 - 1800,100.0,7,15.0 (64-QAM),0.003,0.0,0.0,21.0,,,,,0.0,0.0,12.5,
2025-02-05 10:32:56.983,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-81.9,-10.3,20.1,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,19.0,0.001,19.0,84.0,-103.3,-7.6,-81.8,42,5,440,Band 3 - 1800,0.0,2,20.0 (256-QAM),0.003,0.002,0.0,21.0,,,,,0.0,0.0,12.5,
2025-02-05 10:32:57.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-81.9,-10.3,20.1,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,19.0,0.001,19.0,84.0,-103.3,-7.6,-81.8,42,5,440,Band 3 - 1800,0.0,2,20.0 (256-QAM),0.003,0.002,0.0,21.0,,,,,0.001,0.0,12.5,
2025-02-05 10:32:57.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-81.9,-10.3,20.1,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,19.0,0.001,19.0,84.0,-103.3,-7.6,-81.8,42,5,440,Band 3 - 1800,0.0,2,20.0 (256-QAM),0.003,0.002,0.0,21.0,,,,,0.001,0.001,12.5,
2025-02-05 10:32:57.014,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-81.9,-10.3,20.1,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,19.0,0.001,19.0,84.0,-103.5,-7.5,-82.0,42,5,440,Band 3 - 1800,0.0,2,20.0 (256-QAM),0.003,0.002,0.0,21.0,,,,,0.001,0.001,12.7,
2025-02-05 10:32:57.303,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.7,-10.3,,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,19.0,0.001,19.0,84.0,-103.5,-7.5,-82.0,42,5,440,Band 3 - 1800,0.0,2,20.0 (256-QAM),0.003,0.002,0.0,21.0,,,,,0.001,0.001,12.7,
2025-02-05 10:32:57.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.7,-10.3,,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,19.0,0.001,19.0,84.0,-103.5,-7.5,-82.0,42,5,440,Band 3 - 1800,0.0,2,20.0 (256-QAM),0.003,0.002,0.0,21.0,,,,,0.0,0.001,12.7,
2025-02-05 10:32:57.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.7,-10.3,,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,19.0,0.001,19.0,84.0,-103.5,-7.5,-82.0,42,5,440,Band 3 - 1800,0.0,2,20.0 (256-QAM),0.003,0.002,0.0,21.0,,,,,0.0,0.0,12.7,
2025-02-05 10:32:57.519,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.7,-10.3,,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,19.0,0.001,19.0,84.0,-103.1,-7.3,-81.8,42,5,440,Band 3 - 1800,0.0,2,20.0 (256-QAM),0.003,0.002,0.0,21.0,,,,,0.0,0.0,13.3,
2025-02-05 10:32:57.581,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.7,-10.3,,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,19.0,0.001,19.0,84.0,-103.1,-7.3,-81.8,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.0,0.0,13.3,
2025-02-05 10:32:57.788,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.7,-10.3,,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,16.0,0.001,19.0,84.0,-103.1,-7.3,-81.8,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.0,0.0,13.3,
2025-02-05 10:32:57.805,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.7,-10.3,,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,16.0,0.001,19.0,84.0,-102.1,-7.0,-81.1,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.0,0.0,14.5,
2025-02-05 10:32:57.858,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.5,-10.3,22.9,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,16.0,0.001,19.0,84.0,-102.1,-7.0,-81.1,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.0,0.0,14.5,
2025-02-05 10:32:58.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.5,-10.3,22.9,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,16.0,0.001,19.0,84.0,-102.1,-7.0,-81.1,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.002,0.0,14.5,
2025-02-05 10:32:58.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.5,-10.3,22.9,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,16.0,0.001,19.0,84.0,-102.1,-7.0,-81.1,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.002,0.001,14.5,
2025-02-05 10:32:58.083,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.5,-10.3,22.9,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,16.0,0.001,19.0,84.0,-102.1,-7.0,-81.1,42,5,440,Band 3 - 1800,0.0,2,1.0,0.007,0.0,33.3,21.0,,,,,0.002,0.001,14.5,
2025-02-05 10:32:58.086,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.5,-10.3,22.9,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,16.0,0.001,19.0,84.0,-102.1,-7.0,-81.1,42,5,440,Band 3 - 1800,0.0,2,1.0,0.007,0.0,33.3,21.0,,,,,0.002,0.001,14.5,
2025-02-05 10:32:58.093,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.5,-10.3,22.9,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,13.0,0.003,19.0,84.0,-102.1,-7.0,-81.1,42,5,440,Band 3 - 1800,0.0,2,1.0,0.007,0.0,33.3,21.0,,,,,0.002,0.001,14.5,
2025-02-05 10:32:58.307,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.5,-10.3,22.9,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,13.0,0.003,19.0,84.0,-102.0,-7.2,-80.8,42,5,440,Band 3 - 1800,0.0,2,1.0,0.007,0.0,33.3,21.0,,,,,0.002,0.001,13.8,
2025-02-05 10:32:58.502,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.5,-10.3,22.9,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,13.0,0.003,19.0,84.0,-102.0,-7.2,-80.8,42,5,440,Band 3 - 1800,0.0,2,1.0,0.007,0.0,33.3,21.0,,,,,0.0,0.001,13.8,
2025-02-05 10:32:58.576,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.3,22.1,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,13.0,0.003,19.0,84.0,-102.0,-7.2,-80.8,42,5,440,Band 3 - 1800,0.0,2,1.0,0.007,0.0,33.3,21.0,,,,,0.0,0.001,13.8,
2025-02-05 10:32:58.606,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.3,22.1,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,13.0,0.003,19.0,84.0,-98.5,-6.9,-77.6,42,5,440,Band 3 - 1800,0.0,2,1.0,0.007,0.0,33.3,21.0,,,,,0.0,0.001,15.9,
2025-02-05 10:32:58.774,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.3,22.1,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,13.0,0.003,19.0,84.0,-98.5,-6.9,-77.6,42,5,440,Band 3 - 1800,100.0,5,11.0 (64-QAM),0.007,0.0,33.3,21.0,,,,,0.0,0.001,15.9,
2025-02-05 10:32:59.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.3,22.1,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,13.0,0.003,19.0,84.0,-98.5,-6.9,-77.6,42,5,440,Band 3 - 1800,100.0,5,11.0 (64-QAM),0.007,0.0,33.3,21.0,,,,,0.001,0.001,15.9,
2025-02-05 10:32:59.047,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.3,22.1,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,13.0,0.003,19.0,84.0,-98.5,-6.9,-77.6,42,5,440,Band 3 - 1800,100.0,5,11.0 (64-QAM),0.0,0.0,33.3,21.0,,,,,0.001,0.001,15.9,
2025-02-05 10:32:59.051,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.3,22.1,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,13.0,0.003,19.0,84.0,-98.5,-6.9,-77.6,42,5,440,Band 3 - 1800,100.0,5,11.0 (64-QAM),0.0,0.0,33.3,21.0,,,,,0.001,0.001,15.9,
2025-02-05 10:32:59.056,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.3,22.1,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,14.0,0.001,19.0,84.0,-98.5,-6.9,-77.6,42,5,440,Band 3 - 1800,100.0,5,11.0 (64-QAM),0.0,0.0,33.3,21.0,,,,,0.001,0.001,15.9,
2025-02-05 10:32:59.062,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.3,22.1,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,14.0,0.001,19.0,84.0,-98.5,-6.9,-77.6,42,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.0,33.3,21.0,,,,,0.001,0.001,15.9,
2025-02-05 10:32:59.112,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-80.2,-10.3,22.1,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,14.0,0.001,19.0,84.0,-97.8,-6.5,-77.3,42,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.0,33.3,21.0,,,,,0.001,0.001,17.3,
2025-02-05 10:32:59.132,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-85.8,-10.4,23.3,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,14.0,0.001,19.0,84.0,-97.8,-6.5,-77.3,42,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.0,33.3,21.0,,,,,0.001,0.001,17.3,
2025-02-05 10:32:59.401,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-85.8,-10.4,23.3,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,14.0,0.001,19.0,84.0,-98.0,-6.5,-77.1,42,5,440,Band 3 - 1800,0.0,2,1.0,0.0,0.0,33.3,21.0,,,,,0.001,0.001,17.0,
2025-02-05 10:32:59.424,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-85.8,-10.4,23.3,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,14.0,0.001,19.0,84.0,-98.0,-6.5,-77.1,42,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.0,0.0,21.0,,,,,0.001,0.001,17.0,
2025-02-05 10:32:59.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-85.8,-10.4,23.3,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,14.0,0.001,19.0,84.0,-98.0,-6.5,-77.1,42,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.0,0.0,21.0,,,,,0.0,0.001,17.0,
2025-02-05 10:32:59.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-85.8,-10.4,23.3,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,14.0,0.001,19.0,84.0,-98.0,-6.5,-77.1,42,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.0,0.0,21.0,,,,,0.0,0.0,17.0,
2025-02-05 10:32:59.519,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-85.9,-10.5,27.4,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,14.0,0.001,19.0,84.0,-98.0,-6.5,-77.1,42,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.0,0.0,21.0,,,,,0.0,0.0,17.0,
2025-02-05 10:32:59.908,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-85.9,-10.5,27.4,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,14.0,0.001,19.0,84.0,-98.4,-6.5,-77.9,42,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.0,0.0,21.0,,,,,0.0,0.0,17.2,
2025-02-05 10:33:00.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-85.9,-10.5,27.4,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,14.0,0.001,19.0,84.0,-98.4,-6.5,-77.9,42,5,440,Band 3 - 1800,0.0,2,1.0,0.005,0.0,0.0,21.0,,,,,0.001,0.0,17.2,
2025-02-05 10:33:00.080,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-85.9,-10.5,27.4,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,14.0,0.001,19.0,84.0,-98.4,-6.5,-77.9,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,0.0,17.2,
2025-02-05 10:33:00.153,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-82.5,-10.4,18.5,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,14.0,0.001,19.0,84.0,-98.4,-6.5,-77.9,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,0.0,17.2,
2025-02-05 10:33:00.159,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-82.5,-10.4,18.5,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,0.0,0.0,19.0,84.0,-98.4,-6.5,-77.9,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,0.0,17.2,
2025-02-05 10:33:00.196,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-82.5,-10.4,18.5,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,0.0,0.0,19.0,84.0,-96.1,-6.3,-75.7,42,5,440,Band 3 - 1800,,,,0.003,,0.0,21.0,,,,,0.001,,22.2,
2025-02-05 10:33:00.264,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-82.5,-10.4,18.5,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,0.0,0.0,19.0,84.0,-96.1,-6.3,-75.7,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,,22.2,
2025-02-05 10:33:00.482,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-82.5,-10.4,18.5,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,0.0,0.0,19.0,84.0,-96.1,-6.3,-75.7,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,,22.2,
2025-02-05 10:33:00.494,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-82.5,-10.4,18.5,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,10.0,0.007,21.0,86.0,-96.1,-6.3,-75.7,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,,22.2,
2025-02-05 10:33:00.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-82.5,-10.4,18.5,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,10.0,0.007,21.0,86.0,-96.1,-6.3,-75.7,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,0.002,22.2,
2025-02-05 10:33:00.564,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-88.7,-10.5,16.5,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,10.0,0.007,21.0,86.0,-96.1,-6.3,-75.7,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,0.002,22.2,
2025-02-05 10:33:00.703,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-88.7,-10.5,16.5,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,10.0,0.007,21.0,86.0,-96.5,-6.3,-76.2,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,0.002,20.4,
2025-02-05 10:33:00.962,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-88.0,-10.8,13.2,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,10.0,0.007,21.0,86.0,-96.5,-6.3,-76.2,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,0.002,20.4,
2025-02-05 10:33:00.992,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-88.0,-10.8,13.2,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,10.0,0.007,21.0,86.0,-96.7,-6.4,-76.4,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,0.002,21.3,
2025-02-05 10:33:01.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-88.0,-10.8,13.2,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,10.0,0.007,21.0,86.0,-96.7,-6.4,-76.4,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.0,0.002,21.3,
2025-02-05 10:33:01.001,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-88.0,-10.8,13.2,53/0,,0.0,16,1.0,9.01,0.003,1,1,0.0,3,10.0,0.007,21.0,86.0,-96.7,-6.4,-76.4,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.0,0.0,21.3,
2025-02-05 10:33:01.439,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-88.0,-10.8,13.2,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,10.0,0.007,21.0,86.0,-96.7,-6.4,-76.4,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.0,0.0,21.3,
2025-02-05 10:33:01.447,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-88.0,-10.8,13.2,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,18.0,0.001,21.0,86.0,-96.7,-6.4,-76.4,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.0,0.0,21.3,
2025-02-05 10:33:01.498,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-88.0,-10.8,13.2,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,18.0,0.001,21.0,86.0,-97.5,-6.4,-77.2,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.0,0.0,21.4,
2025-02-05 10:33:01.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-88.0,-10.8,13.2,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,18.0,0.001,21.0,86.0,-97.5,-6.4,-77.2,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,0.0,21.4,
2025-02-05 10:33:01.500,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-88.0,-10.8,13.2,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,18.0,0.001,21.0,86.0,-97.5,-6.4,-77.2,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,0.001,21.4,
2025-02-05 10:33:01.517,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-85.1,-10.7,19.2,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,18.0,0.001,21.0,86.0,-97.5,-6.4,-77.2,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,0.001,21.4,
2025-02-05 10:33:01.775,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-85.1,-10.7,19.2,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,18.0,0.001,21.0,86.0,-98.2,-6.5,-77.7,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.001,0.001,20.9,
2025-02-05 10:33:02.000,TUNI,LTE,244 / 38,,n78 - 3500 (TDD),,30.0,58.32,58.32,D3-d10f2u2-U1,-85.1,-10.7,19.2,53/0,,0.0,16,1.0,9.01,0.001,1,1,0.0,3,18.0,0.001,21.0,86.0,-98.2,-6.5,-77.7,42,5,440,Band 3 - 1800,0.0,2,1.0,0.003,0.0,0.0,21.0,,,,,0.0,0.001,20.9,
